Refseq	Symbol	Chr	Start	End	Strand	txLength	countLength	basal1	basal2	treat1	treat2
AKIRIN2	AKIRIN2	chrx	1	1	.	1999	1999	1880	2016	1706	1993
RP11-453D21.1	RP11-453D21.1	chrx	1	1	.	446	446	0	0	0	0
SPACA1	SPACA1	chrx	1	1	.	1710	1710	0	0	0	0
RP4-570O12.2	RP4-570O12.2	chrx	1	1	.	354	354	0	0	0	0
ACTBP8	ACTBP8	chrx	1	1	.	1108	1108	21	25	9	23
RP11-459O1.2	RP11-459O1.2	chrx	1	1	.	305	305	0	0	0	0
RP1-72A23.3	RP1-72A23.3	chrx	1	1	.	267	267	0	1	0	2
RP1-72A23.1	RP1-72A23.1	chrx	1	1	.	482	482	0	0	0	0
RP11-63L7.5	RP11-63L7.5	chrx	1	1	.	504	504	0	0	15	0
PNRC1	PNRC1	chrx	1	1	.	2992	2992	3317	3720	3535	5453
SRSF12	SRSF12	chrx	1	1	.	4548	4548	8	4	5	1
PM20D2	PM20D2	chrx	1	1	.	4708	4708	163	108	156	116
TUBB3P1	TUBB3P1	chrx	1	1	.	1332	1332	0	0	0	0
UBE2J1	UBE2J1	chrx	1	1	.	4290	4290	5189	4773	5116	5444
RRAGD	RRAGD	chrx	1	1	.	5072	5072	0	0	7	0
RP11-11D8.3	RP11-11D8.3	chrx	1	1	.	609	609	0	0	0	0
ANKRD6	ANKRD6	chrx	1	1	.	8329	8329	108	1	84	26
RP11-16C18.3	RP11-16C18.3	chrx	1	1	.	1171	1171	0	0	0	0
LYRM2	LYRM2	chrx	1	1	.	8679	8679	257	417	192	410
RP1-122O8.7	RP1-122O8.7	chrx	1	1	.	472	472	2	0	12	0
DNAJC19P6	DNAJC19P6	chrx	1	1	.	280	280	0	0	0	0
RP11-63K6.1	RP11-63K6.1	chrx	1	1	.	755	755	0	0	0	0
RP5-1077H22.2	RP5-1077H22.2	chrx	1	1	.	2536	2536	0	0	0	0
RP11-63K6.4	RP11-63K6.4	chrx	1	1	.	335	335	0	0	0	0
RP11-63K6.5	RP11-63K6.5	chrx	1	1	.	1396	1396	0	0	0	0
GJA10	GJA10	chrx	1	1	.	1652	1652	0	0	0	0
RP11-63K6.7	RP11-63K6.7	chrx	1	1	.	756	756	0	0	0	0
BACH2	BACH2	chrx	1	1	.	9786	9786	27	33	28	49
RP3-512E2.2	RP3-512E2.2	chrx	1	1	.	935	935	0	0	0	0
RP3-453I5.2	RP3-453I5.2	chrx	1	1	.	406	406	0	0	0	11
RP1-45N11.1	RP1-45N11.1	chrx	1	1	.	1431	1431	0	0	0	0
MAP3K7	MAP3K7	chrx	1	1	.	7227	7227	1125	1341	738	1278
RP11-354I10.1	RP11-354I10.1	chrx	1	1	.	661	661	0	0	0	0
RP1-177I10.1	RP1-177I10.1	chrx	1	1	.	442	442	0	0	0	0
CASC6	CASC6	chrx	1	1	.	733	733	0	0	0	0
RP3-433F14.4	RP3-433F14.4	chrx	1	1	.	261	261	0	0	0	0
RP3-433F14.2	RP3-433F14.2	chrx	1	1	.	166	166	0	0	0	0
RP3-433F14.1	RP3-433F14.1	chrx	1	1	.	224	224	0	0	0	0
RP11-40G16.1	RP11-40G16.1	chrx	1	1	.	586	586	0	0	0	0
RPL5P19	RPL5P19	chrx	1	1	.	893	893	0	0	0	0
RP1-149C7.1	RP1-149C7.1	chrx	1	1	.	987	987	0	0	0	0
RP11-127B16.1	RP11-127B16.1	chrx	1	1	.	593	593	0	0	0	0
ATF1P1	ATF1P1	chrx	1	1	.	927	927	0	0	0	0
RP1-23E21.2	RP1-23E21.2	chrx	1	1	.	739	739	0	0	0	0
COPS5P1	COPS5P1	chrx	1	1	.	785	785	0	0	0	0
EPHA7	EPHA7	chrx	1	1	.	7456	7456	0	0	16	13
RP11-524K14.1	RP11-524K14.1	chrx	1	1	.	484	484	0	0	0	0
RP3-463P15.1	RP3-463P15.1	chrx	1	1	.	265	265	0	0	0	0
RP3-399J4.2	RP3-399J4.2	chrx	1	1	.	226	226	0	0	0	0
RP1-24O22.5	RP1-24O22.5	chrx	1	1	.	331	331	0	0	0	0
RP3-399J4.4	RP3-399J4.4	chrx	1	1	.	1780	1780	0	0	0	0
RP3-399J4.1	RP3-399J4.1	chrx	1	1	.	440	440	0	0	0	0
RP5-1077H22.1	RP5-1077H22.1	chrx	1	1	.	403	403	0	0	0	0
RP11-482L14.1	RP11-482L14.1	chrx	1	1	.	315	315	0	0	0	0
MANEA	MANEA	chrx	1	1	.	5187	5187	500	652	552	676
RP11-374I15.1	RP11-374I15.1	chrx	1	1	.	499	499	0	0	0	0
KRT18P50	KRT18P50	chrx	1	1	.	1243	1243	0	0	0	0
FUT9	FUT9	chrx	1	1	.	13719	13719	0	0	0	0
UFL1	UFL1	chrx	1	1	.	4539	4539	331	617	428	489
RPS7P8	RPS7P8	chrx	1	1	.	581	581	0	0	0	0
RP11-304C16.2	RP11-304C16.2	chrx	1	1	.	869	869	0	0	0	0
RP11-304C16.3	RP11-304C16.3	chrx	1	1	.	841	841	0	0	0	0
EEF1GP6	EEF1GP6	chrx	1	1	.	905	905	0	0	0	0
RP3-417O22.3	RP3-417O22.3	chrx	1	1	.	481	481	0	0	0	0
NDUFAF4	NDUFAF4	chrx	1	1	.	2540	2540	323	263	253	368
MMS22L	MMS22L	chrx	1	1	.	21793	21793	161	489	284	421
RP3-418C23.2	RP3-418C23.2	chrx	1	1	.	882	882	0	0	0	0
RP1-104O17.1	RP1-104O17.1	chrx	1	1	.	501	501	0	0	0	0
RP1-104O17.2	RP1-104O17.2	chrx	1	1	.	357	357	0	0	0	0
RP1-104O17.3	RP1-104O17.3	chrx	1	1	.	499	499	0	0	0	0
RP11-436D23.1	RP11-436D23.1	chrx	1	1	.	2697	2697	0	0	0	0
RP11-111D3.1	RP11-111D3.1	chrx	1	1	.	334	334	1	0	0	0
RP11-111D3.2	RP11-111D3.2	chrx	1	1	.	771	771	0	0	0	0
RP3-453D15.1	RP3-453D15.1	chrx	1	1	.	138	138	0	0	0	0
RP11-67P15.1	RP11-67P15.1	chrx	1	1	.	276	276	1	1	0	0
POU3F2	POU3F2	chrx	1	1	.	4081	4081	0	0	1	0
RP3-364H10.1	RP3-364H10.1	chrx	1	1	.	313	313	0	0	0	0
RP11-98I9.4	RP11-98I9.4	chrx	1	1	.	1638	1638	192	79	102	192
ZCWPW1	ZCWPW1	chrx	1	1	.	3318	3318	31	0	22	0
RN7SL161P	RN7SL161P	chrx	1	1	.	274	274	0	0	0	0
AC092849.1	AC092849.1	chrx	1	1	.	86	86	0	0	0	0
NYAP1	NYAP1	chrx	1	1	.	3586	3586	92	159	4	141
RN7SL416P	RN7SL416P	chrx	1	1	.	296	296	0	0	0	0
AGFG2	AGFG2	chrx	1	1	.	5478	5478	2636	5229	2153	5696
SAP25	SAP25	chrx	1	1	.	833	833	0	0	0	0
FBXO24	FBXO24	chrx	1	1	.	3353	3353	21	24	18	30
TFR2	TFR2	chrx	1	1	.	5065	5065	0	0	13	22
ZAN	ZAN	chrx	1	1	.	8843	8843	0	0	0	0
RN7SL750P	RN7SL750P	chrx	1	1	.	236	236	0	0	0	0
SLC12A9	SLC12A9	chrx	1	1	.	8894	8894	1379	2280	1149	2261
RN7SL549P	RN7SL549P	chrx	1	1	.	279	279	0	0	0	0
MUC3A	MUC3A	chrx	1	1	.	5533	5533	0	0	0	0
MUC12	MUC12	chrx	1	1	.	17130	17130	0	0	0	0
RN7SKP54	RN7SKP54	chrx	1	1	.	269	269	0	0	0	0
SERPINE1	SERPINE1	chrx	1	1	.	3190	3190	493695	485243	488867	616058
MIR4653	MIR4653	chrx	1	1	.	83	83	29	68	105	27
DGAT2L7P	DGAT2L7P	chrx	1	1	.	873	873	0	0	0	0
RNU6-1104P	RNU6-1104P	chrx	1	1	.	104	104	0	0	0	0
COL26A1	COL26A1	chrx	1	1	.	3155	3155	0	0	0	0
AC005086.1	AC005086.1	chrx	1	1	.	213	213	0	0	0	0
AC005086.3	AC005086.3	chrx	1	1	.	243	243	0	0	0	0
AC005086.2	AC005086.2	chrx	1	1	.	219	219	0	0	0	0
AC005086.4	AC005086.4	chrx	1	1	.	228	228	0	0	0	0
AC005088.1	AC005088.1	chrx	1	1	.	86	86	0	0	0	0
SH2B2	SH2B2	chrx	1	1	.	2236	2236	10	7	14	12
MIR4285	MIR4285	chrx	1	1	.	85	85	0	0	0	0
SPDYE6	SPDYE6	chrx	1	1	.	3185	3185	0	0	0	0
PRKRIP1	PRKRIP1	chrx	1	1	.	3696	3696	243	385	232	229
MIR548O	MIR548O	chrx	1	1	.	114	114	0	0	0	0
MIR5090	MIR5090	chrx	1	1	.	85	85	0	0	0	0
MIR4467	MIR4467	chrx	1	1	.	63	63	0	0	0	0
POLR2J	POLR2J	chrx	1	1	.	962	962	1271	1995	751	1488
AC093668.2	AC093668.2	chrx	1	1	.	916	916	0	0	0	21
AC093668.3	AC093668.3	chrx	1	1	.	86	86	0	0	0	0
RASA4B	RASA4B	chrx	1	1	.	4840	4840	0	22	26	0
AC093668.1	AC093668.1	chrx	1	1	.	85	85	0	0	0	0
POLR2J3	POLR2J3	chrx	1	1	.	5594	5594	283	310	291	439
SPDYE2	SPDYE2	chrx	1	1	.	2072	2072	0	0	0	0
AC105052.1	AC105052.1	chrx	1	1	.	85	85	0	0	0	0
POLR2J2	POLR2J2	chrx	1	1	.	2546	2546	69	28	4	0
SPDYE2B	SPDYE2B	chrx	1	1	.	2074	2074	0	0	0	0
RNU6-1136P	RNU6-1136P	chrx	1	1	.	104	104	0	0	0	0
RN7SKP198	RN7SKP198	chrx	1	1	.	306	306	0	0	0	0
AC073127.1	AC073127.1	chrx	1	1	.	100	100	0	0	0	0
ARMC10	ARMC10	chrx	1	1	.	4574	4574	121	187	100	219
NAPEPLD	NAPEPLD	chrx	1	1	.	7561	7561	29	34	0	66
PMPCB	PMPCB	chrx	1	1	.	4835	4835	103	151	52	143
PSMC2	PSMC2	chrx	1	1	.	3538	3538	1395	1734	1013	1324
SLC26A5	SLC26A5	chrx	1	1	.	3377	3377	0	0	0	0
RELN	RELN	chrx	1	1	.	12642	12642	392	141	507	107
RN7SKP86	RN7SKP86	chrx	1	1	.	332	332	0	0	0	0
ORC5	ORC5	chrx	1	1	.	3724	3724	212	419	146	271
LHFPL3	LHFPL3	chrx	1	1	.	3258	3258	0	0	0	0
RN7SL8P	RN7SL8P	chrx	1	1	.	281	281	0	0	0	0
KMT2E	KMT2E	chrx	1	1	.	9227	9227	5261	6009	5348	7090
RNU6-1322P	RNU6-1322P	chrx	1	1	.	107	107	0	0	0	0
ATXN7L1	ATXN7L1	chrx	1	1	.	8295	8295	579	558	846	845
CDHR3	CDHR3	chrx	1	1	.	9794	9794	2	89	7	17
RNU6-392P	RNU6-392P	chrx	1	1	.	101	101	0	0	0	0
MIR339	MIR339	chrx	1	1	.	94	94	0	0	0	0
AC004917.1	AC004917.1	chrx	1	1	.	963	963	0	0	0	0
RNA5SP236	RNA5SP236	chrx	1	1	.	116	116	0	0	0	0
AC004492.1	AC004492.1	chrx	1	1	.	67	67	0	0	0	0
DUS4L	DUS4L	chrx	1	1	.	5436	5436	67	121	78	143
BCAP29	BCAP29	chrx	1	1	.	8409	8409	1789	2369	1585	2822
SLC26A4	SLC26A4	chrx	1	1	.	5800	5800	7	2	0	0
SLC26A3	SLC26A3	chrx	1	1	.	3382	3382	0	0	0	0
DLD	DLD	chrx	1	1	.	5299	5299	166	373	265	256
LAMB4	LAMB4	chrx	1	1	.	7016	7016	6	0	0	0
AC005048.1	AC005048.1	chrx	1	1	.	91	91	0	0	0	0
NRCAM	NRCAM	chrx	1	1	.	7939	7939	5067	11075	4651	10626
AC007567.1	AC007567.1	chrx	1	1	.	99	99	0	0	0	0
PNPLA8	PNPLA8	chrx	1	1	.	5677	5677	331	301	245	384
FLJ00325	FLJ00325	chrx	1	1	.	267	267	0	0	0	0
GPR146	GPR146	chrx	1	1	.	3160	3160	768	221	519	337
PHF14	PHF14	chrx	1	1	.	8727	8727	314	375	203	351
IMMP2L	IMMP2L	chrx	1	1	.	3404	3404	2	11	34	18
AC005161.1	AC005161.1	chrx	1	1	.	80	80	0	0	0	0
LRRN3	LRRN3	chrx	1	1	.	3875	3875	0	0	0	0
AC003989.4	AC003989.4	chrx	1	1	.	565	565	0	0	0	0
DOCK4	DOCK4	chrx	1	1	.	11351	11351	11151	9491	13858	13671
RNA5SP237	RNA5SP237	chrx	1	1	.	113	113	0	1	0	0
RN7SKP187	RN7SKP187	chrx	1	1	.	330	330	0	0	0	0
IFRD1	IFRD1	chrx	1	1	.	6481	6481	569	637	722	967
LSMEM1	LSMEM1	chrx	1	1	.	2592	2592	1	0	0	11
GPER1	GPER1	chrx	1	1	.	3149	3149	157	262	96	158
TSRM	TSRM	chrx	1	1	.	331	331	0	0	0	0
FOXP2	FOXP2	chrx	1	1	.	15782	15782	0	0	0	0
RNA5SP238	RNA5SP238	chrx	1	1	.	120	120	0	0	0	0
AC020606.1	AC020606.1	chrx	1	1	.	102	102	0	0	0	0
MIR3666	MIR3666	chrx	1	1	.	111	111	0	0	0	0
TFEC	TFEC	chrx	1	1	.	8644	8644	2	119	21	197
TES	TES	chrx	1	1	.	4280	4280	2438	1686	2704	2163
AC002066.2	AC002066.2	chrx	1	1	.	90	90	0	0	0	0
snoZ185	snoZ185	chrx	1	1	.	87	87	0	0	0	0
MET	MET	chrx	1	1	.	7109	7109	3908	4040	4294	4412
CAPZA2	CAPZA2	chrx	1	1	.	8386	8386	787	1140	854	1421
RNA5SP239	RNA5SP239	chrx	1	1	.	129	129	0	0	0	0
TPM3P1	TPM3P1	chrx	1	1	.	747	747	0	0	0	0
CFTR	CFTR	chrx	1	1	.	8099	8099	0	0	0	0
ANKRD7	ANKRD7	chrx	1	1	.	1631	1631	0	0	0	0
AC006926.1	AC006926.1	chrx	1	1	.	96	96	0	0	0	0
AC091320.2	AC091320.2	chrx	1	1	.	85	85	0	0	0	0
AC091320.1	AC091320.1	chrx	1	1	.	75	75	0	0	0	0
RNU6-581P	RNU6-581P	chrx	1	1	.	105	105	0	0	0	0
RNA5SP240	RNA5SP240	chrx	1	1	.	128	128	0	0	0	0
CPED1	CPED1	chrx	1	1	.	7705	7705	26	26	51	17
RNA5SP241	RNA5SP241	chrx	1	1	.	114	114	0	0	0	0
RNU6-517P	RNU6-517P	chrx	1	1	.	110	110	0	0	0	0
AC004875.1	AC004875.1	chrx	1	1	.	86	86	0	0	0	0
RN7SKP277	RN7SKP277	chrx	1	1	.	283	283	0	0	0	0
RNU7-154P	RNU7-154P	chrx	1	1	.	62	62	0	0	0	0
CADPS2	CADPS2	chrx	1	1	.	6364	6364	1028	1407	795	1229
RPS26P31	RPS26P31	chrx	1	1	.	414	414	39	49	33	76
SLC13A1	SLC13A1	chrx	1	1	.	4415	4415	0	0	0	0
RNU6-296P	RNU6-296P	chrx	1	1	.	107	107	0	0	0	0
IQUB	IQUB	chrx	1	1	.	5893	5893	0	16	4	6
ASB15	ASB15	chrx	1	1	.	3295	3295	0	0	0	0
RNU6-11P	RNU6-11P	chrx	1	1	.	107	107	0	0	0	0
RNU6-102P	RNU6-102P	chrx	1	1	.	104	104	0	0	0	0
POT1	POT1	chrx	1	1	.	5897	5897	304	253	118	488
AC003968.1	AC003968.1	chrx	1	1	.	72	72	0	0	0	0
GRM8	GRM8	chrx	1	1	.	6439	6439	0	0	0	0
SCIN	SCIN	chrx	1	1	.	5048	5048	0	0	0	0
MIR592	MIR592	chrx	1	1	.	97	97	0	0	0	0
FSCN3	FSCN3	chrx	1	1	.	3214	3214	0	0	0	0
PAX4	PAX4	chrx	1	1	.	2596	2596	0	0	0	0
MIR593	MIR593	chrx	1	1	.	100	100	0	0	0	0
MIR129-1	MIR129-1	chrx	1	1	.	73	73	0	0	0	0
AC018635.1	AC018635.1	chrx	1	1	.	88	88	0	0	0	0
RNU7-27P	RNU7-27P	chrx	1	1	.	62	62	0	0	0	0
PRRT4	PRRT4	chrx	1	1	.	3683	3683	0	0	0	0
IMPDH1	IMPDH1	chrx	1	1	.	3662	3662	2859	4062	1777	4190
RNU7-54P	RNU7-54P	chrx	1	1	.	62	62	0	0	0	0
RNU6-177P	RNU6-177P	chrx	1	1	.	104	104	0	0	0	0
RP11-274B21.4	RP11-274B21.4	chrx	1	1	.	825	825	433	331	413	729
AC018638.1	AC018638.1	chrx	1	1	.	246	246	0	0	0	0
FAM71F2	FAM71F2	chrx	1	1	.	2588	2588	1	19	5	33
RNA5SP242	RNA5SP242	chrx	1	1	.	118	118	0	0	0	0
RNA5SP243	RNA5SP243	chrx	1	1	.	35	35	0	0	0	0
CALU	CALU	chrx	1	1	.	4537	4537	22839	38446	22513	36919
RN7SL81P	RN7SL81P	chrx	1	1	.	235	235	0	0	0	0
KCP	KCP	chrx	1	1	.	8326	8326	0	15	0	0
AC025594.1	AC025594.1	chrx	1	1	.	119	119	0	0	0	0
RP11-309L24.6	RP11-309L24.6	chrx	1	1	.	615	615	0	0	1	1
TNPO3	TNPO3	chrx	1	1	.	3933	3933	1538	1546	1320	1967
RN7SL306P	RN7SL306P	chrx	1	1	.	300	300	0	0	0	0
TPI1P2	TPI1P2	chrx	1	1	.	752	752	48	65	56	0
AHCYL2	AHCYL2	chrx	1	1	.	6899	6899	924	1181	930	1565
RNU7-16P	RNU7-16P	chrx	1	1	.	62	62	0	0	0	0
RNU1-72P	RNU1-72P	chrx	1	1	.	153	153	6	0	0	0
RN7SKP228	RN7SKP228	chrx	1	1	.	263	263	0	0	0	0
NRF1	NRF1	chrx	1	1	.	4125	4125	223	246	132	168
RNA5SP244	RNA5SP244	chrx	1	1	.	112	112	0	0	0	0
MIR182	MIR182	chrx	1	1	.	110	110	0	0	0	0
MIR96	MIR96	chrx	1	1	.	78	78	0	0	0	0
MIR183	MIR183	chrx	1	1	.	110	110	0	0	0	0
AC073320.1	AC073320.1	chrx	1	1	.	101	101	0	0	0	0
ZC3HC1	ZC3HC1	chrx	1	1	.	3011	3011	607	698	729	715
RNA5SP245	RNA5SP245	chrx	1	1	.	121	121	0	0	0	0
TMEM209	TMEM209	chrx	1	1	.	4759	4759	1288	1386	880	1361
CPA4	CPA4	chrx	1	1	.	3958	3958	223	150	174	164
CPA5	CPA5	chrx	1	1	.	3058	3058	0	0	0	0
CEP41	CEP41	chrx	1	1	.	12566	12566	1077	1051	1024	1246
MIR335	MIR335	chrx	1	1	.	94	94	0	0	0	0
RNA5SP246	RNA5SP246	chrx	1	1	.	119	119	0	0	0	0
COPG2	COPG2	chrx	1	1	.	2129	2129	133	262	152	323
MIR29B1	MIR29B1	chrx	1	1	.	6692	6692	63	165	94	193
RNU6-1010P	RNU6-1010P	chrx	1	1	.	107	107	0	0	0	0
PODXL	PODXL	chrx	1	1	.	6888	6888	76603	100033	77959	101209
AC008085.1	AC008085.1	chrx	1	1	.	95	95	0	0	0	0
CHCHD3	CHCHD3	chrx	1	1	.	3718	3718	1206	1102	1069	1231
EXOC4	EXOC4	chrx	1	1	.	9466	9466	1816	2261	1625	2228
AC083875.1	AC083875.1	chrx	1	1	.	91	91	0	0	0	0
AKR1B15	AKR1B15	chrx	1	1	.	3325	3325	0	0	0	0
TUBB3P2	TUBB3P2	chrx	1	1	.	297	297	0	0	0	0
CALD1	CALD1	chrx	1	1	.	9930	9930	9502	10396	9148	10683
AGBL3	AGBL3	chrx	1	1	.	7550	7550	54	36	31	33
AC083862.1	AC083862.1	chrx	1	1	.	120	120	0	0	0	0
WDR91	WDR91	chrx	1	1	.	6063	6063	239	198	106	246
CNOT4	CNOT4	chrx	1	1	.	6999	6999	3398	4235	3612	4486
NUP205	NUP205	chrx	1	1	.	7623	7623	2363	2484	2013	2721
AC093107.7	AC093107.7	chrx	1	1	.	615	615	0	0	0	1
RNU6-1154P	RNU6-1154P	chrx	1	1	.	104	104	0	0	0	0
AC091736.1	AC091736.1	chrx	1	1	.	104	104	0	0	0	0
AC015987.2	AC015987.2	chrx	1	1	.	1673	1673	0	0	0	0
RNU6-223P	RNU6-223P	chrx	1	1	.	107	107	0	0	0	0
AC009784.1	AC009784.1	chrx	1	1	.	89	89	0	0	0	0
CHRM2	CHRM2	chrx	1	1	.	8322	8322	0	0	0	0
MIR490	MIR490	chrx	1	1	.	128	128	0	0	0	0
AC024082.1	AC024082.1	chrx	1	1	.	88	88	0	0	0	0
RN7SKP223	RN7SKP223	chrx	1	1	.	62	62	0	0	0	0
MIR4468	MIR4468	chrx	1	1	.	64	64	0	0	0	0
AC008155.2	AC008155.2	chrx	1	1	.	397	397	0	0	0	0
SVOPL	SVOPL	chrx	1	1	.	6302	6302	0	0	0	0
TMEM213	TMEM213	chrx	1	1	.	4815	4815	0	0	0	0
KIAA1549	KIAA1549	chrx	1	1	.	12464	12464	1307	1558	1297	1315
RNU6-1272P	RNU6-1272P	chrx	1	1	.	107	107	0	0	0	0
TTC26	TTC26	chrx	1	1	.	4999	4999	60	142	82	162
UBN2	UBN2	chrx	1	1	.	16386	16386	2463	3702	2427	4265
RNU6-206P	RNU6-206P	chrx	1	1	.	104	104	0	0	0	0
RNU6-911P	RNU6-911P	chrx	1	1	.	104	104	0	0	0	0
HIPK2	HIPK2	chrx	1	1	.	15220	15220	16312	15680	15036	15205
ETV1	ETV1	chrx	1	1	.	9686	9686	313	212	469	225
TBXAS1	TBXAS1	chrx	1	1	.	6271	6271	111	0	23	24
JHDM1D	JHDM1D	chrx	1	1	.	9430	9430	521	784	1017	1090
RNU6-797P	RNU6-797P	chrx	1	1	.	109	109	0	0	0	0
RNU1-58P	RNU1-58P	chrx	1	1	.	163	163	0	0	0	0
SLC37A3	SLC37A3	chrx	1	1	.	10588	10588	395	444	353	577
RNA5SP247	RNA5SP247	chrx	1	1	.	105	105	0	0	0	0
RNA5SP248	RNA5SP248	chrx	1	1	.	127	127	0	0	0	0
RAB19	RAB19	chrx	1	1	.	1138	1138	0	0	8	0
MKRN1	MKRN1	chrx	1	1	.	5869	5869	337	557	325	487
DENND2A	DENND2A	chrx	1	1	.	5148	5148	0	0	0	0
AC006452.1	AC006452.1	chrx	1	1	.	63	63	0	0	0	0
RN7SL771P	RN7SL771P	chrx	1	1	.	281	281	0	0	0	0
NDUFB2	NDUFB2	chrx	1	1	.	4447	4447	503	699	163	668
RNU4-74P	RNU4-74P	chrx	1	1	.	161	161	0	0	0	0
AGK	AGK	chrx	1	1	.	6547	6547	1366	1348	692	1107
RNU1-82P	RNU1-82P	chrx	1	1	.	165	165	0	0	0	0
AC073647.1	AC073647.1	chrx	1	1	.	52	52	0	0	0	0
DGKB	DGKB	chrx	1	1	.	9512	9512	0	0	0	0
PRSS3P1	PRSS3P1	chrx	1	1	.	744	744	0	0	0	0
PRSS3P2	PRSS3P2	chrx	1	1	.	1334	1334	0	0	0	0
EPHB6	EPHB6	chrx	1	1	.	5355	5355	41	116	43	79
OR6W1P	OR6W1P	chrx	1	1	.	1166	1166	0	0	0	0
AC073342.1	AC073342.1	chrx	1	1	.	198	198	0	0	0	0
RN7SL535P	RN7SL535P	chrx	1	1	.	297	297	3	0	0	0
RN7SL481P	RN7SL481P	chrx	1	1	.	297	297	0	0	0	0
HINT1P1	HINT1P1	chrx	1	1	.	381	381	0	0	0	0
ZYX	ZYX	chrx	1	1	.	3482	3482	46086	53649	40723	51079
CTAGE15	CTAGE15	chrx	1	1	.	2662	2662	0	0	0	0
RNU6-162P	RNU6-162P	chrx	1	1	.	103	103	0	0	0	0
FAM115B	FAM115B	chrx	1	1	.	2458	2458	89	71	24	112
FAM115C	FAM115C	chrx	1	1	.	6466	6466	451	913	465	1300
FAM115D	FAM115D	chrx	1	1	.	2884	2884	0	0	0	21
RP11-61L23.2	RP11-61L23.2	chrx	1	1	.	5892	5892	260	107	239	340
RNU6-267P	RNU6-267P	chrx	1	1	.	103	103	0	0	0	0
AC004889.1	AC004889.1	chrx	1	1	.	2626	2626	0	0	0	0
ARHGEF34P	ARHGEF34P	chrx	1	1	.	5118	5118	35	8	32	17
OR2A9P	OR2A9P	chrx	1	1	.	3337	3337	0	0	0	0
NOBOX	NOBOX	chrx	1	1	.	2113	2113	0	0	0	0
RNU6ATAC40P	RNU6ATAC40P	chrx	1	1	.	137	137	0	0	0	0
TPK1	TPK1	chrx	1	1	.	8436	8436	214	226	118	148
RN7SKP174	RN7SKP174	chrx	1	1	.	330	330	3	0	0	10
RN7SL207P	RN7SL207P	chrx	1	1	.	292	292	0	0	0	0
AC084872.1	AC084872.1	chrx	1	1	.	97	97	0	0	0	0
MIR548F4	MIR548F4	chrx	1	1	.	105	105	0	0	0	0
MICALL2	MICALL2	chrx	1	1	.	8843	8843	1090	1307	963	1893
RNU6-1184P	RNU6-1184P	chrx	1	1	.	108	108	0	0	0	0
RNA5SP249	RNA5SP249	chrx	1	1	.	99	99	0	0	0	0
RN7SL456P	RN7SL456P	chrx	1	1	.	296	296	0	0	0	0
CNTNAP2	CNTNAP2	chrx	1	1	.	10308	10308	0	0	0	0
RN7SL72P	RN7SL72P	chrx	1	1	.	267	267	0	0	0	0
AC006150.2	AC006150.2	chrx	1	1	.	118	118	0	0	0	0
AC005229.5	AC005229.5	chrx	1	1	.	399	399	0	0	0	0
AC005229.1	AC005229.1	chrx	1	1	.	100	100	0	0	0	0
EZH2	EZH2	chrx	1	1	.	4522	4522	822	565	560	887
RNU7-20P	RNU7-20P	chrx	1	1	.	62	62	0	0	0	0
RN7SL569P	RN7SL569P	chrx	1	1	.	302	302	0	0	0	0
RNY5	RNY5	chrx	1	1	.	79	79	0	0	0	0
RNY4	RNY4	chrx	1	1	.	96	96	0	0	0	0
RNY3	RNY3	chrx	1	1	.	102	102	2	5	4	4
RNY1	RNY1	chrx	1	1	.	113	113	320	1216	219	862
RNU6-650P	RNU6-650P	chrx	1	1	.	111	111	0	0	0	0
ZNF786	ZNF786	chrx	1	1	.	3594	3594	36	98	0	111
RN7SL521P	RN7SL521P	chrx	1	1	.	294	294	0	0	0	0
ZNF398	ZNF398	chrx	1	1	.	6394	6394	1618	1084	847	1194
ZNF783	ZNF783	chrx	1	1	.	7170	7170	141	224	140	186
KRBA1	KRBA1	chrx	1	1	.	5336	5336	187	358	147	315
SSPO	SSPO	chrx	1	1	.	21137	21137	129	89	99	106
REPIN1	REPIN1	chrx	1	1	.	4649	4649	6612	6596	5658	7498
RP5-1051J4.6	RP5-1051J4.6	chrx	1	1	.	836	836	0	0	0	0
RP5-1051J4.4	RP5-1051J4.4	chrx	1	1	.	610	610	0	0	0	0
KCNH2	KCNH2	chrx	1	1	.	7017	7017	0	19	0	1
ATG9B	ATG9B	chrx	1	1	.	6404	6404	0	0	0	0
ABCB8	ABCB8	chrx	1	1	.	9339	9339	1110	1901	544	1384
SLC4A2	SLC4A2	chrx	1	1	.	7590	7590	3013	4043	2057	4191
FASTK	FASTK	chrx	1	1	.	3774	3774	1897	2631	1810	3114
ASB10	ASB10	chrx	1	1	.	2375	2375	0	0	0	0
MIR671	MIR671	chrx	1	1	.	118	118	0	0	0	0
INTS1	INTS1	chrx	1	1	.	9588	9588	6304	6075	5241	6722
NUB1	NUB1	chrx	1	1	.	5411	5411	1259	1319	990	1331
MIR3907	MIR3907	chrx	1	1	.	151	151	0	0	0	0
RN7SL76P	RN7SL76P	chrx	1	1	.	287	287	0	0	0	0
PRKAG2	PRKAG2	chrx	1	1	.	6740	6740	1018	1593	924	1639
RNU6-604P	RNU6-604P	chrx	1	1	.	100	100	0	0	0	0
GALNT11	GALNT11	chrx	1	1	.	8292	8292	582	843	486	698
KMT2C	KMT2C	chrx	1	1	.	22650	22650	5973	6305	7239	8677
AC005631.1	AC005631.1	chrx	1	1	.	88	88	0	0	0	0
